med_id,generic_name,normalized_name,previous_status,previous_rules,previous_auto,previous_verified_biblio,harvest_status,match_confidence,matched_term,rxnorm_name,rxnorm_score,setid,spl_version,published_date,label_title,source_url,renal_section_titles,renal_text,rule_type,query_trace,error,v2_decision,v2_reason
MED-0247,EVEROLIMUS,EVEROLIMUS,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,EVEROLIMUS,everolimus,100.0,be5da0fd-8fd4-4f84-a307-f270048d503c,3,"Sep 10, 2026","EVEROLIMUS TABLET [I3 PHARMACEUTICALS, LLC]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=be5da0fd-8fd4-4f84-a307-f270048d503c,2.4 Therapeutic Drug Monitoring (TDM) - Cyclosporine in Kidney Transplant Patients | 8.7 Renal Impairment | 14.1 Prevention of Organ Rejection After Kidney Transplantation | 2.1 Dosage in Adult Kidney Transplant Patients,"2.4 Therapeutic Drug Monitoring (TDM) - Cyclosporine in Kidney Transplant Patients: Both cyclosporine doses and the target range for whole blood trough concentrations should be reduced, when given in a regimen with everolimus tablets, in order to minimize the risk of nephrotoxicity [see Warnings and Precautions (5.6), Drug Interactions (7.2), Clinical Pharmacology (12.8)] . The recommended cyclosporine therapeutic ranges when administered with everolimus tablets are 100 to 200 ng/mL through Month 1 posttransplant, 75 to 150 ng/mL at Months 2 and 3 posttransplant, 50 to 100 ng/mL at Month 4 posttransplant, and 25 to 50 ng/mL from Month 6 through Month 12 posttransplant. The median trough concentrations observed in the clinical trial ranged between 161 to 185 ng/mL through Month 1 posttransplant and between 111 to 140 ng/mL at Months 2 and 3 posttransplant. The median trough concentration was 99 ng/mL at Month 4 posttransplant and ranged between 46 to 75 ng/mL from Months 6 through Month 12 posttransplant [see Clinical Pharmacology (12.8), Clinical Studies (14.1)] . Cyclosporine, USP Modified is to be administered as oral capsules twice daily unless cyclosporine oral solution or intravenous administration of cyclosporine cannot be avoided. Cyclosporine, USP Modified should be initiated as soon as possible, and no later than 48 hours after reperfusion of the graft and dose adjusted to target concentrations from Day 5 onwards. If impairment of renal function is progressive, the treatment regimen should be adjusted. In renal transplant patients, the cyclosporine dose should be based on cyclosporine whole blood trough concentrations [see Clinical Pharmacology (12.8)]. In renal transplantation, there are limited data regarding dosing everolimus tablets with reduced cyclosporine trough concentrations of 25 to 50 ng/mL after 12 months. Everolimus tablets has not been evaluated in clinical trials with other formulations of cyclosporine. Prior to dose reduction of cyclosporine, it should be ascertained that steady-state everolimus whole blood trough concentration is at least 3 ng/mL. There is an interaction of cyclosporine on everolimus, and consequently, everolimus concentrations may decrease if cyclosporine exposure is reduced [see Drug Interactions (7.2)] .

8.7 Renal Impairment: No dose adjustment is needed in patients with renal impairment [see Clinical Pharmacology (12.6)].

14.1 Prevention of Organ Rejection After Kidney Transplantation: A 24-month, multi-national, open-label, randomized (1:1:1) trial was conducted comparing two concentration-controlled everolimus tablets regimens of 1.5 mg per day starting dose (targeting 3 to 8 ng/mL using an LC/MS/MS assay method and 3 mg per day starting dose (targeting 6 to 12 ng/mL using an LC/MS/MS assay method) with reduced exposure cyclosporine and corticosteroids, to 1.44 g per day of mycophenolic acid with standard exposure cyclosporine and corticosteroids. The mean cyclosporine starting dose was 5.2, 5 and 5.7 mg/kg body weight/day in the everolimus tablets 1.5 mg, 3 mg and in mycophenolic acid groups, respectively. The cyclosporine dose in the everolimus tablets group was then adjusted to the blood trough concentration ranges indicated in Table 5, whereas in the mycophenolic acid group the target ranges were 200 to 300 ng/mL starting Day 5: 200 to 300 ng/mL, and 100 to 250 ng/mL from Month 2 to Month 12. All patients received basiliximab induction therapy. The study population consisted of 18- to 70-year-old male and female low-to-moderate risk renal transplant recipients undergoing their first transplant. Low to moderate immunologic risk was defined in the study as an ABO blood type compatible first organ or tissue transplant recipient with anti-human leukocyte antigen (HLA) Class I panel reactive antibody (PRA) less than 20% by a complement dependent cytotoxicity-based assay, or less than 50% by a flow cytometry or ELISA-based assay, and with a negative T-cell cross match. Eight hundred thirty- three (833) patients were randomized after transplantation; 277 randomized to the everolimus tablets 1.5 mg per day group, 279 to the everolimus tablets 3 mg per day group and 277 to the mycophenolic acid 1.44 g per day group. The study was conducted at 79 renal transplant centers across Europe, South Africa, North and South America, and Asia-Pacific. There were no major baseline differences between treatment groups with regard to recipient or donor disease characteristics. The majority of transplant recipients in all groups (70% to 76%) had three or more HLA mismatches; mean percentage of panel reactive antibodies ranged from 1% to 2%. The rate of premature treatment discontinuation at 12 months was 30% and 22% in the everolimus tablets 1.5 mg and control groups, respectively, (p = 0.03, Fisher’s exact test) and was more prominent between groups among female patients. Results at 12 months indicated that everolimus tablets 1.5 mg per day is comparable to control with respect to efficacy failure, defined as treated biopsy-proven acute rejection*, graft loss, death, or loss to follow-up. The percentage of patients experiencing this endpoint and each individual variable in the everolimus tablets and control groups is shown in Table 7. Table 7. Efficacy Failure by Treatment Group (ITT Population) at 12 Months After Kidney Transplantation Abbreviation: CsA, cyclosporine. * Treated biopsy-proven acute rejection (tBPAR) was defined as a histologically confirmed acute rejection with a biopsy graded as IA, IB, IIA, IIB, or III according to 1997 Banff criteria that were treated with anti-rejection medication. 1 The difference in rates (everolimus tablets–mycophenolic acid) with 95% confidence interval (CI) for primary efficacy failure endpoint is 1.1% (-6.1%, 8.3%); and for the graft loss, death or loss to follow-up endpoint is 2.2% (-2.9%, 7.3%). 2 Includes treated BPAR, graft loss, death or loss to follow-up by Month 12 where loss to follow-up represents patient who did not experience treated BPAR, graft loss or death and whose last contact date is prior to 12-month visit. 3 Loss to follow-up (for Graft Loss, Death, or Loss to Follow-up) represents patient who did not experience death or graft loss and whose last contact date is prior to 12-month visit. Everolimus tablets 1.5 mg per day with reduced exposure CsA N = 277 n (%) Mycophenolic acid 1.44 g per day with standard exposure CsA N = 277 n (%) Efficacy endpoints 1 Efficacy failure endpoint 2 70 (25.3) 67 (24.2) Treated biopsy proven acute rejection 45 (16.2) 47 (17.0) Death 7 (2.5) 6 (2.2) Graft loss 12 (4.3) 9 (3.2) Loss to follow-up 12 (4.3) 9 (3.2) Graft loss or death or loss to follow-up 3 32 (11.6) 26 (9.4) Graft loss or death 18 (6.5) 15 (5.4) Loss to follow-up 3 14 (5.1) 11 (4.0) The estimated mean glomerular filtration rate [using the Modification of Diet in Renal Disease (MDRD) equation] for everolimus tablets 1.5 mg (target trough concentrations 3 to 8 ng/mL) and mycophenolic acid groups were comparable at Month 12 in the intent-to-treat (ITT) population (Table 8). Table 8. Estimated Glomerular Filtration Rates (mL/min/1.73 m 2 ) by MDRD at 12 Months After Kidney Transplantation* Abbreviations: CsA, cyclosporine; MDRD, modification of diet in renal disease; SD, standard deviation. * Analysis based on using a subject’s last observation carried forward for missing data at 12 months due to death or lost to follow-up data, a value of zero is used for subjects who experienced a graft loss. Month 12 GFR (MDRD) Everolimus tablets 1.5 mg per day with reduced exposure CsA N = 276 Mycophenolic acid 1.44 g per day with standardexposure CsA N = 277 Mean (SD) 54.6 (21.7) 52.3 (26.5) Median (range) 55.0 (0-140.9) 50.1 (0.0-366.4) Two earlier studies compared fixed doses of everolimus tablets 1.5 mg per day and 3 mg per day, without TDM, combined with standard exposure cyclosporine and corticosteroids to mycophenolate mofetil 2 g per day and corticosteroids. Antilymphocyte antibody induction was prohibited in both studies. Both were multicenter, double-blind (for first 12 months), randomized trials (1:1:1) of 588 and 583 de novo renal transplant patients, respectively. The 12-month analysis of GFR showed increased rates of renal impairment in both the everolimus tablets groups compared to the mycophenolate mofetil group in both studies. Therefore, reduced exposure cyclosporine should be used in combination with everolimus tablets in order to avoid renal dysfunction and everolimus trough concentrations should be adjusted using TDM to maintain trough concentrations between 3 to 8 ng/mL [see Boxed Warning, Dosage and Administration (2.4), Warnings and Precautions (5.6)] .

2.1 Dosage in Adult Kidney Transplant Patients: An initial everolimus tablets dose of 0.75 mg orally twice daily (1.5 mg per day) is recommended for adult kidney transplant patients in combination with reduced-dose cyclosporine, administered as soon as possible after transplantation [see Dosage and Administration (2.3, 2.4), Clinical Studies (14.1)] . Oral prednisone should be initiated once oral medication is tolerated. Steroid doses may be further tapered on an individualized basis depending on the clinical status of patient and function of graft.",NO_AJUSTE,,,ACCEPT,STRICT_NO_ADJUSTMENT
MED-0248,EVOGLIPTINA,EVOGLIPTINA,NO_RENAL_CONTENT,0,0,0,NO_RXNORM_MATCH,NONE,,,0.0,,,,,,,,,EVOGLIPTINA,,REVIEW,NO_RXNORM_MATCH
MED-0249,EXEMESTANO,EXEMESTANO,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,EXEMESTANO,exemestane,100.0,69abd0ff-b200-4d1a-b14a-80e980a8e781,20,"Dec 25, 2025","EXEMESTANE TABLET, SUGAR COATED [MYLAN PHARMACEUTICALS INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=69abd0ff-b200-4d1a-b14a-80e980a8e781,8.7 Renal Impairment | Renal section,"8.7 Renal Impairment: The AUC of exemestane was increased in subjects with moderate or severe renal impairment (creatinine clearance <35 mL/min/1.73 m 2 ) [see Clinical Pharmacology (12.3) ] . However, based on experience with exemestane at repeated doses up to 200 mg daily that demonstrated a moderate increase in non life-threatening adverse reactions, dosage adjustment does not appear to be necessary.

Renal section: Renal Impairment: The AUC of exemestane after a single 25-mg dose was approximately 3 times higher in subjects with moderate or severe renal insufficiency (creatinine clearance <35 mL/min/1.73 m 2 ) compared with the AUC in healthy volunteers.",PRECAUCION,,,ACCEPT,STRICT_RENAL_DOSING
MED-0252,FEBUXOSTAT,FEBUXOSTAT,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,FEBUXOSTAT,febuxostat,100.0,f2c338dc-5bab-49f4-a4ac-d8dea8afeea5,1,"Apr 28, 2026",FEBUXOSTAT TABLET [REMEDYREPACK INC.],https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f2c338dc-5bab-49f4-a4ac-d8dea8afeea5,2.2 Dosage Recommendations in Patients with Renal Impairment and Hepatic Impairment | 8.6 Renal Impairment | 12.3 Pharmacokinetics | 14.1 Management of Hyperuricemia in Gout,"2.2 Dosage Recommendations in Patients with Renal Impairment and Hepatic Impairment: The recommended dosage of febuxostat is limited to 40 mg once daily in patients with severe renal impairment. No dose modification is necessary when administering febuxostat in patients with mild or moderate renal impairment [see Use in Specific Populations ( 8.6 ) and Clinical Pharmacology ( 12.3 )]. No dosage modification is necessary in patients with mild to moderate hepatic impairment [see Use in Specific Populations ( 8.7 ) and Clinical Pharmacology ( 12.3 )] .

8.6 Renal Impairment: No dose adjustment is necessary in patients with mild to moderate renal impairment (Cl cr 30 to 89 mL/min). For patients with severe renal impairment (Cl cr 15 to 29 mL/min), the recommended dosage of febuxostat is limited to 40 mg once daily [see Dosage and Administration ( 2.2 ) and Clinical Pharmacology ( 12.3 )].

12.3 Pharmacokinetics: In healthy patients, maximum plasma concentrations (C max ) and AUC of febuxostat increased in a dose proportional manner following single and multiple doses of 10 mg (0.25 times the lowest recommended dosage) to 120 mg (1.5 times the maximum recommended dosage). There is no accumulation when therapeutic doses are administered every 24 hours. Febuxostat has an apparent mean terminal elimination half-life (t 1/2 ) of approximately 5 hours to 8 hours. Febuxostat pharmacokinetic parameters for patients with hyperuricemia and gout estimated by population pharmacokinetic analyses were similar to those estimated in healthy patients. Absorption The absorption of radiolabeled febuxostat following oral dose administration was estimated to be at least 49% (based on total radioactivity recovered in urine). Maximum plasma concentrations of febuxostat occurred between 1 hour and 1.5 hours postdose. After multiple oral 40 mg and 80 mg once daily doses, C max is approximately 1.6 ± 0.6 mcg/mL (N=30), and 2.6 ± 1.7 mcg/mL (N=227), respectively. Absolute bioavailability of the febuxostat tablet has not been studied. Following multiple 80 mg once daily doses with a high fat meal, there was a 49% decrease in C max and an 18% decrease in AUC, respectively. However, no clinically significant change in the percent decrease in serum uric acid concentration was observed (58% fed vs. 51% fasting). Thus, febuxostat may be taken without regard to food. Concomitant ingestion of an antacid containing magnesium hydroxide and aluminum hydroxide with an 80 mg single dose of febuxostat has been shown to delay absorption of febuxostat (approximately one hour) and to cause a 31% decrease in C max and a 15% decrease in AUC ∞ . As AUC rather than C max was related to drug effect, change observed in AUC was not considered clinically significant. Therefore, febuxostat may be taken without regard to antacid use. Distribution The mean apparent steady-state volume of distribution (V ss /F) of febuxostat was approximately 50 L (CV ~40%). The plasma protein binding of febuxostat is approximately 99.2% (primarily to albumin), and is constant over the concentration range achieved with 40 mg and 80 mg doses. Metabolism Febuxostat is extensively metabolized by both conjugation via uridine diphosphate glucuronosyltransferase (UGT) enzymes including UGT1A1, UGT1A3, UGT1A9, and UGT2B7 and oxidation via cytochrome P450 (CYP) enzymes including CYP1A2, 2C8 and 2C9 and non-P450 enzymes. The relative contribution of each enzyme isoform in the metabolism of febuxostat is not clear. The oxidation of the isobutyl side chain leads to the formation of four pharmacologically active hydroxy metabolites, all of which occur in plasma of humans at a much lower extent than febuxostat. In urine and feces, acyl glucuronide metabolites of febuxostat (~35% of the dose), and oxidative metabolites, 67M-1, (~10% of the dose), 67M-2 (~11% of the dose), and 67M-4, a secondary metabolite from 67M-1 (~14% of the dose), appeared to be the major metabolites of febuxostat in vivo . Elimination Febuxostat is eliminated by both hepatic and renal pathways. Following an 80 mg oral dose of 14 C-labeled febuxostat, approximately 49% of the dose was recovered in the urine as unchanged febuxostat (3%), the acyl glucuronide of the drug (30%), its known oxidative metabolites and their conjugates (13%), and other unknown metabolites (3%). In addition to the urinary excretion, approximately 45% of the dose was recovered in the feces as the unchanged febuxostat (12%), the acyl glucuronide of the drug (1%), its known oxidative metabolites and their conjugates (25%), and other unknown metabolites (7%). The apparent mean terminal elimination half-life (t 1/2 ) of febuxostat was approximately 5 to 8 hours. Specific Populations Geriatric Patients The C max and AUC of febuxostat and its metabolites following multiple oral doses of febuxostat in geriatric patients (≥ 65 years) were similar to those in younger patients (18 to 40 years). In addition, the percent decrease in serum uric acid concentration was similar between elderly and younger patients. No dose adjustment is necessary in geriatric patients [see Use in Specific Populations ( 8.5 )]. Patients with Renal Impairment In a dedicated phase I pharmacokinetics study, following multiple 80 mg doses of febuxostat in healthy patients with mild (Cl cr 50 to 80 mL/min), moderate (Cl cr 30 to 49 mL/min) or severe renal impairment (Cl cr 10 to 29 mL/min), the C max of febuxostat did not change relative to patients with normal renal function (Cl cr greater than 80 mL/min). AUC and half-life of febuxostat increased in patients with renal impairment in comparison to patients with normal renal function, but values were similar among three renal impairment groups. Mean febuxostat AUC values were up to 1.8 times higher in patients with renal impairment compared to those with normal renal function. Mean C max and AUC values for three active metabolites increased up to two and four-fold, respectively. However, the percent decrease in serum uric acid concentration for patients with renal impairment was comparable to those with normal renal function (58% in normal renal function group and 55% in the severe renal function group). Based on population pharmacokinetic analysis, following multiple 40 mg or 80 mg doses of febuxostat, the mean oral clearance (CL/F) values of febuxostat in patients with gout and mild (n=334), moderate (n=232) or severe (n=34) renal impairment were decreased by 14%, 34%, and 48%, respectively, compared to patients with normal (n=89) renal function. The corresponding median AUC values of febuxostat at steady-state in patients with renal impairment were increased by 18%, 49%, and 96% after 40 mg dose, and 7%, 45% and 98% after 80 mg dose, respectively, compared to patients with normal renal function. Febuxostat has not been studied in end stage renal impairment patients who are on dialysis. Patients with Hepatic Impairment Following multiple 80 mg doses of febuxostat in patients with mild (Child-Pugh Class A) or moderate (Child-Pugh Class B) hepatic impairment, an average of 20% to 30% increase was observed for both C max and AUC 24 (total and unbound) in hepatic impairment groups compared to patients with normal hepatic function. In addition, the percent decrease in serum uric acid concentration was comparable between different hepatic groups (62% in healthy group, 49% in mild hepatic impairment group, and 48% in moderate hepatic impairment group). No dose adjustment is necessary in patients with mild or moderate hepatic impairment. No studies have been conducted in patients with severe hepatic impairment (Child-Pugh Class C); caution should be exercised in those patients [see Use in Specific Populations ( 8.7 )]. Male and Female Patients Following multiple oral doses of febuxostat, the C max and AUC 24 of febuxostat were 30% and 14% higher in females than in males, respectively. However, weight-corrected C max and AUC were similar between the genders. In addition, the percent decrease in serum uric acid concentrations was similar between genders. No dose adjustment is necessary based on gender. Racial Groups No specific pharmacokinetic study was conducted to investigate the effects of race. Drug Interaction Studies Effect of Febuxostat on Other Drugs Xanthine Oxidase Substrate Drugs-Azathioprine, Mercaptopurine Febuxostat is an XO inhibitor. A drug interaction study of febuxostat and azathioprine has been conducted [see Drug Interactions ( 7 )] . Inhibition of XO by febuxostat caused increased plasma concentrations of 6-mercaptopurine, a metabolite of azathioprine, which may lead to toxicity. Drug interaction studies of febuxostat with other drugs that are metabolized by XO (e.g., mercaptopurine) have not been conducted. Febuxostat is contraindicated in patients being treated with azathioprine or mercaptopurine [see Contraindications ( 4 ) and Drug Interactions ( 7 )]. Azathioprine and mercaptopurine undergo metabolism via three major metabolic pathways, one of which is mediated by XO. Concomitant administration of allopurinol [a xanthine oxidase inhibitor] with azathioprine or mercaptopurine has been reported to substantially increase plasma concentrations of these drugs. Because febuxostat is a xanthine oxidase inhibitor, it could inhibit the XO-mediated metabolism of mercaptopurine leading to increased plasma concentrations of mercaptopurine that could result in severe toxicity. P450 Substrate Drugs In vitro studies have shown that febuxostat does not inhibit P450 enzymes CYP1A2, 2C9, 2C19, 2D6, or 3A4 and it also does not induce CYP1A2, 2B6, 2C9, 2C19, or 3A4 at clinically relevant concentrations. As such, pharmacokinetic interactions between febuxostat and drugs metabolized by these CYP enzymes are unlikely. Effect of Other Drugs on Febuxostat Febuxostat is metabolized by conjugation and oxidation via multiple metabolizing enzymes. The relative contribution of each enzyme isoform is not clear. Drug interactions between febuxostat and a drug that inhibits or induces one particular enzyme isoform is in general not expected. In Vivo Drug Interaction Studies Azathioprine Concomitant use of febuxostat and azathioprine is contraindicated. Coadministration with febuxostat (40 mg or 120 mg QD) reduced the apparent clearance of mercaptopurine, a XO substrate, by 83.2% to 83.8% following a single oral dose of azathioprine, a prodrug of 6-mercaptopurine. No significant differences were observed in the extent of inhibition of 6-mercaptopurine metabolism by febuxostat 40 mg and 120 mg. Colchicine No dose adjustment is necessary for either febuxostat or colchicine when the two drugs are coadministered. Administration of febuxostat (40 mg once daily) with colchicine (0.6 mg twice daily) resulted in an increase of 12% in C max and 7% in AUC 24 of febuxostat. In addition, administration of colchicine (0.6 mg twice daily) with febuxostat (120 mg daily) resulted in a less than 11% change in C max or AUC of colchicine for both AM and PM doses. These changes were not considered clinically significant. Naproxen No dose adjustment is necessary for febuxostat or naproxen when the two drugs are co administered. Administration of febuxostat (80 mg once daily) with naproxen (500 mg twice daily) resulted in a 28% increase in C max and a 40% increase in AUC of febuxostat. The increases were not considered clinically significant. In addition, there were no significant changes in the C max or AUC of naproxen (less than 2%). Indomethacin No dose adjustment is necessary for either febuxostat or indomethacin when these two drugs are coadministered. Administration of febuxostat (80 mg once daily) with indomethacin (50 mg twice daily) did not result in any significant changes in C max or AUC of febuxostat or indomethacin (less than 7%). Hydrochlorothiazide No dose adjustment is necessary for febuxostat when coadministered with hydrochlorothiazide. Administration of febuxostat (80 mg) with hydrochlorothiazide (50 mg) did not result …",NO_AJUSTE,,,ACCEPT,STRICT_NO_ADJUSTMENT
MED-0253,FENILEFRINA,FENILEFRINA,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,LOW,FENILEFRINA,phenylephrine,100.0,01ab1152-06c9-4afe-8f2a-e110365275a5,15,"Sep 18, 2026","COLTALIN (ACETAMINOPHEN, CHLORPHENIRAMINE MALEATE, PHENYLEPHRINE HYDROCHLORIDE) TABLET [FORTUNE PHARMACAL COMPANY LIMITED]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=01ab1152-06c9-4afe-8f2a-e110365275a5,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH
MED-0255,FENOBARBITAL,FENOBARBITAL,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,FENOBARBITAL,phenobarbital,100.0,4e2910f2-173d-4b5c-aad3-44f4ab40d8cb,5,"Sep 03, 2026",PHENOBARBITAL TABLET [REMEDYREPACK INC.],https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4e2910f2-173d-4b5c-aad3-44f4ab40d8cb,Signs and Symptoms | Special Patient Population,"Signs and Symptoms: The onset of symptoms following a toxic oral exposure to phenobarbital may not occur until several hours following ingestion. The toxic dose of barbiturates varies considerably. In general, an oral dose of 1 g of most barbiturates produces serious poisoning in an adult. Death commonly occurs after 2 to 10 g of ingested barbiturate. The sedated, therapeutic blood levels of phenobarbital range between 5 to 40 mcg/mL; the usual lethal blood level ranges from 100 to 200 mcg/mL. Barbiturate intoxication may be confused with alcoholism, bromide intoxication, and various neurologic disorders. Potential tolerance must be considered when evaluating significance of dose and plasma concentration. The manifestations of a long-acting barbiturate in overdose include nystagmus, ataxia, CNS depression, respiratory depression, hypothermia, and hypotension. Other findings may include absent or depressed reflexes and erythematous or hemorrhagic blisters (primarily at pressure points). Following massive exposure to phenobarbital, pulmonary edema, circulatory collapse with loss of peripheral vascular tone, cardiac arrest, and death may occur. In extreme overdose, all electrical activity in the brain may cease, in which case a ""flat"" EEG normally equated with clinical death should not be accepted. This effect is fully reversible unless hypoxic damage occurs. Consideration should be given to the possibility of barbiturate intoxication even in situations that appear to involve trauma. Complications such as pneumonia, pulmonary edema, cardiac arrhythmias, congestive heart failure, and renal failure may occur. Uremia may increase CNS sensitivity to barbiturates if renal function is impaired. Differential diagnosis should include hypoglycemia, head trauma, cerebrovascular accidents, convulsive states, and diabetic coma.

Special Patient Population: Dosage should be reduced in the elderly or debilitated because these patients may be more sensitive to barbiturates. Dosage should be reduced for patients with impaired renal function or hepatic disease.",PRECAUCION,,,REJECT,NO_DIRECT_RENAL_SECTION_TITLE
MED-0256,FENOFIBRATO,FENOFIBRATO,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,FENOFIBRATO,fenofibrate,100.0,35ba17d9-0dd7-4f15-8f74-be5fd15f1917,6,"Sep 17, 2026","FENOFIBRATE TABLET [PD-RX PHARMACEUTICALS, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35ba17d9-0dd7-4f15-8f74-be5fd15f1917,2.4 Impaired Renal Function | 8.6 Renal Impairment | 2.5 Geriatric Patients | 7.2 Immunosuppressants,"2.4 Impaired Renal Function: Treatment with fenofibrate tablets should be initiated at a dose of 54 mg per day in patients having mild to moderately impaired renal function and increased only after evaluation of the effects on renal function and lipid levels at this dose. The use of fenofibrate tablets should be avoided in patients with severe renal impairment [see Use in Specific Populations (8.6) and Clinical Pharmacology (12.3) ] .

8.6 Renal Impairment: The use of fenofibrate should be avoided in patients who have severe renal impairment [see Contraindications (4) ]. Dose reduction is required in patients with mild to moderate renal impairment [see Dosage and Administration (2.4) and Clinical Pharmacology (12.3) ]. Monitoring renal function in patients with renal impairment is recommended.

2.5 Geriatric Patients: Dose selection for the elderly should be made on the basis of renal function [see Use in Specific Populations (8.5) ].

7.2 Immunosuppressants: Immunosuppressants such as cyclosporine and tacrolimus can produce nephrotoxicity with decreases in creatinine clearance and rises in serum creatinine, and because renal excretion is the primary elimination route of fibrate drugs including fenofibrate, there is a risk that an interaction will lead to deterioration of renal function. The benefits and risks of using fenofibrate tablets with immunosuppressants and other potentially nephrotoxic agents should be carefully considered, and the lowest effective dose employed and renal function monitored.",PRECAUCION,,,REJECT,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION
MED-0257,FENOTEROL,FENOTEROL,NO_RENAL_CONTENT,0,0,0,RXNORM_MATCH_NO_DAILYMED_SPL,MEDIUM,FENOTEROL,fenoterol,100.0,,,,,,,,,,,REVIEW,RXNORM_MATCH_NO_DAILYMED_SPL
MED-0258,FENOVERINA,FENOVERINA,NO_RENAL_CONTENT,0,0,0,RXNORM_MATCH_NO_DAILYMED_SPL,MEDIUM,FENOVERINA,fenoverine,8.86967658996582,,,,,,,,,,,REVIEW,RXNORM_MATCH_NO_DAILYMED_SPL
MED-0259,FEXOFENADINA,FEXOFENADINA,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,HIGH,FEXOFENADINA,fexofenadine,100.0,1b5aa481-205d-4935-ae58-fcb8cbc35c4c,3,"Sep 11, 2026","ALLERGY (FEXOFENADINE HYDROCHLORIDE) TABLET, FILM COATED [AMAZON.COM SERVICES LLC]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b5aa481-205d-4935-ae58-fcb8cbc35c4c,,,,,,REVIEW,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT
